ma,year,R_squared,SYNCH,BIG4,VOL,SIZE,LEV,S_ROA,M/B,INDN,INDS,Lamda,Year_2016,Year_2017,Year_2018,Year_2019,Year_2020,Year_2021,Year_2022,Year_2023,Industry_Congnghethongtin,Industry_Daukhi,Industry_Dichvutieudung,Industry_Duocphamvayte,Industry_Hangtieudung,Industry_Nguyenvatlieu,Industry_Taichinh,Industry_Tienichcongdong,Industry_Vienthong
TTH,2023,0.077434632,-2.477724107,0,3.699961099,11.81760573,0.351384955,0.096514551,0.473565901,2.944438979,33.15194901,0.673186743,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
TTH,2022,0.485350482,-0.05861485,0,3.794490335,11.89571137,0.48269656,0.100908884,0.192904326,2.944438979,33.0829484,0.706290126,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TTH,2018,0.058161208,-2.78461552,0,5.178280242,11.67854419,0.163311629,0.08211094,0.187285003,2.944438979,32.4951581,0.661199622,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TTH,2021,0.079211566,-2.453107979,0,8.505304313,11.83562917,0.403310342,0.101721647,0.192052968,2.944438979,33.14817205,0.683991802,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
TTL,2019,0.003228042,-5.732646129,0,0.001487966,12.13175743,0.597794225,0.016992285,0.569276064,4.317488114,32.91248804,0.676020949,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
TTL,2020,0.014218416,-4.238896758,0,0.01475293,12.19097429,0.647986571,0.01604087,1.073721001,4.317488114,32.999352,0.682147746,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
TTL,2018,0.011732014,-4.433632528,0,0.023510886,12.10688801,0.585733427,0.018952568,1.020278522,4.304065093,32.64948284,0.660984523,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TTL,2023,0.020331308,-3.875052498,0,0.177345739,12.44995022,0.774639223,0.014418571,0.521309305,4.317488114,33.30491724,0.669154928,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
TTL,2021,0.073327126,-2.536670013,0,0.233198274,12.34203392,0.72350812,0.015383313,0.62751198,4.317488114,33.13744095,0.670739356,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
TTL,2022,0.058087336,-2.785964881,0,0.470884424,12.35728715,0.733892764,0.015246228,0.664086014,4.317488114,33.21632551,0.666718158,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TTT,2022,0.004062121,-5.501979689,0,0.026008105,11.65283422,0.087329274,0.061143266,0.373106337,1.945910149,28.9962793,0.680368532,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TTT,2019,0.010140922,-4.580983631,0,0.028874677,11.68204841,0.055824866,0.04247421,0.352292369,1.945910149,29.20481966,0.678958524,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
TTT,2023,0.034395562,-3.334826722,0,0.031873281,11.68332183,0.105385722,0.058298261,0.360128441,1.945910149,28.95350491,0.681167074,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
TTT,2017,0.007910142,-4.831667933,0,0.073721827,11.57140748,0.071424726,0.0548825,0.640402921,1.945910149,29.18528696,0.676019334,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
TTT,2021,0.054693888,-2.849756837,0,0.081509229,11.60809881,0.059176865,0.065242752,0.526965314,1.945910149,28.89479318,0.680697331,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
TTT,2018,0.025786695,-3.631771633,0,0.265378811,11.61745899,0.024300411,0.046585319,0.599013914,1.945910149,29.20103187,0.658369728,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
TTT,2020,0.009262664,-4.672457774,0,0.27235278,11.63980063,0.104193402,0.061049801,0.537872205,1.945910149,29.05509726,0.688571498,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
TV2,2023,0.489922195,-0.04031668,1,0,12.39111965,0.458063792,0.043112006,1.579642693,2.079441542,30.18421323,0.663897657,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
TV2,2019,0.123354575,-1.961039674,0,0.276749464,12.36811783,0.601071535,0.022090939,1.4878435,2.079441542,29.53637769,0.63082413,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
TV2,2016,0.072056878,-2.555514666,0,0.388722078,12.16448461,0.792745147,0.005315766,2.728918774,1.945910149,29.71442933,0.628766901,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TV2,2017,0.028187627,-3.540279621,0,0.41118799,12.19352214,0.678716661,0.030233009,1.478546151,1.945910149,29.74393382,0.655529882,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TV2,2022,0.50753557,0.030144563,1,0.467447506,12.47549027,0.546195758,0.038323104,1.112732553,2.079441542,30.23027072,0.664626854,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TV2,2020,0.417525055,-0.332941618,1,0.639655304,12.52322819,0.650102174,0.021135045,1.99934808,2.079441542,29.83487336,0.636627742,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
TV2,2018,0.158984823,-1.665800962,0,0.80128325,12.34097803,0.681198867,0.025481247,1.393311073,2.079441542,29.77406149,0.636220652,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TV2,2021,0.352320622,-0.608854168,1,0.866767713,12.64989394,0.691829301,0.024078291,0.742554151,2.079441542,30.30093689,0.632346184,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
TV3,2018,0.02155975,-3.815131591,1,0.013376699,11.46385689,0.650294727,0.004385844,2.358650563,4.304065093,32.64948284,0.657576589,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TV3,2016,0.007750442,-4.852224791,0,0.039652426,11.41407417,0.664340777,0.007509769,2.459709003,4.189654742,32.33691014,0.650543107,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TV3,2019,0.007036847,-4.949533318,1,0.046905179,11.4960081,0.653875804,0.004204173,1.923026008,4.317488114,32.91248804,0.674348435,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
TV3,2020,0.014638658,-4.209342547,0,0.145012802,11.50362709,0.637307792,0.005350683,1.50987788,4.317488114,32.999352,0.684337795,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
TV3,2017,0.004831092,-5.327840044,0,0.165405044,11.44141552,0.647736604,0.005312844,1.850577802,4.276666119,32.57285203,0.674555521,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TV3,2023,0.021895122,-3.799353009,0,0.447420878,11.45324109,0.473748874,0.006259519,0.764294986,4.317488114,33.30491724,0.682039883,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
TV3,2022,0.034977152,-3.317456728,0,0.453325214,11.43049651,0.472841993,0.006590886,0.72360295,4.317488114,33.21632551,0.681581159,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TV3,2021,0.021630485,-3.81178375,0,0.514019604,11.51612316,0.619459382,0.005738706,1.192814775,4.317488114,33.13744095,0.679067622,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
TV4,2018,0.036206758,-3.281630993,0,0.031961664,11.42995776,0.318117214,0.001714892,1.164869717,2.079441542,29.77406149,0.591646829,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TV4,2016,0.002801644,-5.87474314,0,0.036971674,11.41004249,0.29585639,0.000685534,1.234039524,1.945910149,29.71442933,0.65678,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TV4,2017,0.004077111,-5.498281297,0,0.04485511,11.41716344,0.29988316,0.002030509,1.380554373,1.945910149,29.74393382,0.676217382,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TV4,2020,0.086728106,-2.35425563,0,0.095827606,11.52592385,0.447034843,0.013763435,1.450234999,2.079441542,29.83487336,0.684666055,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
TV4,2021,0.050112786,-2.942067071,0,0.164227898,11.54916516,0.385267517,0.013723439,1.058580926,2.079441542,30.30093689,0.677504756,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
TV4,2019,0.016596679,-4.081816689,0,0.208331022,11.4648419,0.398184872,0.015385502,1.245045321,2.079441542,29.53637769,0.67817785,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
TV4,2023,0.045552627,-3.042264222,0,0.229262536,11.57276763,0.307376127,0.013783325,1.057516962,2.079441542,30.18421323,0.678356638,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
TV4,2022,0.107354929,-2.118048604,0,0.293706937,11.60848281,0.371023561,0.01444173,1.018186769,2.079441542,30.23027072,0.677481213,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TVD,2017,0.208129146,-1.336239535,0,0.017064046,12.5288754,0.853959813,0.008722491,0.546584652,2.079441542,30.57277727,0.647859783,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TVD,2016,0.330851638,-0.704335751,0,0.025493884,12.50608739,0.846621511,0.00998941,0.475341211,1.945910149,30.24456089,0.627769237,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TVD,2019,0.219350421,-1.269455818,0,0.047236136,12.39979091,0.796573331,0.007279542,0.669065688,2.079441542,30.62315661,0.61903816,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
TVD,2018,0.320434296,-0.751776674,0,0.055224256,12.43427759,0.811479031,0.007632749,0.622981376,2.079441542,30.57604857,0.671758708,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TVD,2020,0.35760732,-0.585764255,0,0.152276453,12.42659716,0.806846856,0.007222104,1.063444576,2.079441542,30.66057238,0.627152237,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
TVD,2021,0.859465482,1.810857528,0,1.64789703,12.37404175,0.76367176,0.011330022,0.707586059,2.079441542,30.48194529,0.605289191,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
TVD,2023,0.595636424,0.387316042,0,1.659195813,12.32748392,0.667161078,0.020762802,0.896097068,2.079441542,30.71148272,0.581448565,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
TVD,2022,0.751112869,1.104556426,0,1.825529281,12.43215922,0.754397852,0.019679596,0.920452742,2.079441542,30.6702462,0.578644665,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TVT,2020,0.048448091,-2.977601304,0,0.031644048,12.20790409,0.632843858,0.010075787,1.004656206,2.63905733,30.78738672,0.666796386,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
TVT,2017,0.065073808,-2.664945453,1,0.056921716,12.19237195,0.548643861,0.013490549,0.794711744,2.397895273,30.45785673,0.648302384,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
TVT,2021,0.143050304,-1.790182871,0,0.083314179,12.14326079,0.547418647,0.009332443,0.740653059,2.63905733,30.92816163,0.664778015,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
TVT,2022,0.214313146,-1.299120062,0,0.083891192,12.25846492,0.656977563,0.010819453,0.773156345,2.63905733,30.98657412,0.658167114,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TVT,2018,0.076829785,-2.486221247,1,0.096770115,12.20550161,0.541403588,0.012039899,0.653314825,2.63905733,30.73799036,0.632175187,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
TVT,2019,0.055296889,-2.838154065,0,0.107984941,12.21250586,0.64091053,0.010440856,0.860442807,2.63905733,30.72905319,0.6548209,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
TVT,2023,0.042779869,-3.107965734,0,0.121386942,12.16325083,0.60456916,0.017550857,0.636346058,2.63905733,30.98833276,0.663079668,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
TXM,2018,0.005025347,-5.288222839,0,0.026901265,11.19317086,0.255687519,0.024417657,0.162755489,3.761200116,31.90152527,0.658514518,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TXM,2016,0.018822261,-3.953713349,0,0.028076227,11.26744494,0.354843921,0.026994777,0.633012173,3.713572067,31.7447172,0.655115387,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TXM,2019,0.005034684,-5.286357127,0,0.084173048,11.15195654,0.170860818,0.023968442,0.31534789,3.761200116,31.96163948,0.679804878,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
TXM,2017,0.009881761,-4.607133618,0,0.089890269,11.29910477,0.390532816,0.019151182,0.496068205,3.737669618,31.83863446,0.677995947,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TXM,2020,0.025361358,-3.648840095,0,0.482850698,11.13418157,0.149239913,0.023551411,0.422870511,3.761200116,32.00997821,0.688616792,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
TXM,2022,0.055101359,-2.841903291,0,0.501269338,11.29420083,0.413146914,0.022444374,0.199931744,3.761200116,32.18623781,0.684048915,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TXM,2023,0.029511955,-3.493003661,0,0.541557787,11.13158167,0.181080022,0.025803308,0.258856311,3.761200116,32.17513581,0.706815276,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
TXM,2021,0.046751478,-3.015029769,0,1.022326745,11.2093074,0.286561888,0.023106911,0.206021835,3.761200116,32.09515594,0.682418352,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
TYA,2023,0.045695661,-3.038979283,1,0.078149194,11.98015919,0.497839774,0.031736496,0.646124164,1.945910149,29.39640346,0.664913573,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
TYA,2019,0.054763915,-2.848403226,1,0.152330956,11.96094906,0.475828265,0.014384187,1.005710777,1.945910149,29.18899807,0.656004771,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
TYA,2018,0.088457866,-2.332611465,1,0.152914475,11.90915835,0.450184397,0.010167703,0.959831297,1.791759469,29.11861111,0.63767475,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TYA,2022,0.112454663,-2.06590946,1,0.184881184,12.02019451,0.530486959,0.022164811,0.630195523,1.945910149,29.36645603,0.656065269,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TYA,2017,0.036537802,-3.272185857,1,0.208641806,11.94294499,0.466842946,0.012246197,0.695827879,1.791759469,29.01498224,0.662884716,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TYA,2020,0.13641381,-1.845400722,1,0.370691381,11.95045896,0.464503602,0.012947142,1.188371766,1.945910149,29.19127226,0.666537618,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
TYA,2021,0.213374498,-1.30470345,1,0.4340083,12.08491045,0.597650427,0.013763702,0.80609317,1.945910149,29.35697514,0.655116101,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
TYA,2016,0.123910343,-1.955910168,1,0.495533641,11.8557422,0.394797379,0.010866623,0.784650207,1.791759469,28.96110921,0.643665497,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
UIC,2023,0.021288737,-3.828058499,0,0.072883325,11.75644838,0.286972615,0.020127929,0.760757706,3.36729583,33.13685652,0.646452347,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
UIC,2019,0.017019114,-4.056252583,0,0.123236997,11.67041655,0.387772373,0.026021985,1.311772049,3.36729583,33.07337598,0.639123244,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
UIC,2018,0.023059056,-3.746367618,0,0.215434673,11.66160857,0.415906826,0.028663743,1.106082451,3.33220451,33.07371641,0.623673583,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
UIC,2020,0.018039491,-3.996987783,0,0.219832482,11.70743206,0.434341747,0.023484136,1.603362205,3.36729583,33.05034318,0.648839427,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
UIC,2022,0.054753087,-2.848612418,0,0.231837559,11.68528447,0.258302565,0.019910621,0.756933376,3.36729583,33.11502767,0.644577932,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
UIC,2017,0.002833143,-5.863531443,0,0.2634821,11.64653815,0.419884841,0.03437025,0.922703815,3.218875825,32.16334581,0.649501062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
UIC,2016,0.020967679,-3.843582485,0,0.427063099,11.62035874,0.46855361,0.027591582,1.22493082,3.135494216,32.12603923,0.62612668,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
UIC,2021,0.037138862,-3.255245287,0,0.571142028,11.65081656,0.255502535,0.021438554,0.871599211,3.36729583,33.08157065,0.644920207,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
UNI,2019,0.005501389,-5.197238172,0,0,11.22678286,0.057408644,0.036138185,1.04187289,0.693147181,29.21880663,0.677872496,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
UNI,2020,0.024094204,-3.701394739,0,0.125362115,11.25580495,0.115047332,0.032923504,1.743051383,0.693147181,29.29524713,0.68260136,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
UNI,2016,0.042840038,-3.106497394,0,0.15249953,11.22389033,0.057705367,0.056118762,0.623560623,0.693147181,28.60545712,0.660030784,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
UNI,2021,0.070979062,-2.571746343,0,0.259753704,11.41776578,0.376275866,0.030663061,0.995153774,0.693147181,29.46485927,0.681849252,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
UNI,2023,0.017648069,-4.019323254,0,0.345164998,11.69632294,0.669746057,0.027151578,0.894482983,0.693147181,29.68206269,0.686156015,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
UNI,2017,0.046602934,-3.018367968,0,0.362827283,11.23784927,0.08219674,0.04539396,0.944686166,0.693147181,28.82309302,0.679087789,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
UNI,2018,0.022196177,-3.785388971,0,0.382683727,11.23397494,0.072917048,0.039938399,0.36368331,0.693147181,28.95674127,0.690080914,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
UNI,2022,0.144005022,-1.782416336,0,1.03393665,11.67612328,0.655425882,0.028768413,0.850353013,0.693147181,29.63211359,0.686279007,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
V12,2019,0.001844887,-6.293490734,1,0.005200311,12.11608215,0.930728807,0.004251964,0.642893298,4.317488114,32.91248804,0.683877308,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
V12,2020,0.006611713,-5.012278882,0,0.015291247,11.83622738,0.869895633,0.004009104,1.375741741,4.317488114,32.999352,0.683277155,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
V12,2023,0.022695985,-3.762609734,0,0.017907363,11.77673685,0.731382518,0.003867671,0.927134105,4.317488114,33.30491724,0.681126283,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
V12,2016,0.003375209,-5.687917121,1,0.17937453,11.7156219,0.831885075,0.001582604,0.839297806,4.189654742,32.33691014,0.660923128,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
V12,2022,0.037592086,-3.242644827,0,0.188826938,11.63725432,0.795379732,0.003509976,0.766931564,4.317488114,33.21632551,0.683741707,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
V12,2021,0.081494276,-2.422215347,0,0.209063513,11.75003975,0.842828668,0.003788426,0.770098888,4.317488114,33.13744095,0.682456503,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
V12,2018,0.041845358,-3.131028313,1,0.281768083,11.86632367,0.87306096,0.002055289,0.654702713,4.304065093,32.64948284,0.658092067,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
V12,2017,0.046683917,-3.016546814,1,0.329142236,11.78711191,0.847550659,0.002023028,0.710298835,4.276666119,32.57285203,0.680579774,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
V21,2019,0.012773252,-4.347546431,0,0.021475537,11.61784557,0.721158684,0.03485137,0.497980286,4.234106505,34.59463017,0.620812569,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
V21,2018,0.006419157,-5.042028609,0,0.041947382,11.82254512,0.822724543,0.039015218,3.004705367,4.17438727,34.3131777,0.578547169,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
V21,2020,0.033415583,-3.364746276,0,0.094502718,11.64111755,0.732191778,0.031675699,1.06479374,4.234106505,34.71480462,0.62981533,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
V21,2023,0.053508868,-2.872914206,0,0.300860691,11.50980011,0.623102387,0.025649702,0.738263471,4.234106505,35.16238338,0.622250128,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
V21,2022,0.106764147,-2.12422849,0,0.615502604,11.50121565,0.615764426,0.027085849,0.610593358,4.234106505,35.06242625,0.623864148,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
V21,2016,0.02672182,-3.595189478,0,0.689427045,11.54619095,0.738855757,0.001408461,1.829069645,3.931825633,33.647854,0.589794624,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
V21,2017,0.002341376,-6.054672456,0,0.982630241,11.58720848,0.687556887,0.042848617,1.97718472,4.060443011,33.93629167,0.611634323,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
V21,2021,0.015684976,-4.1392427,0,1.196732049,11.52579592,0.639675481,0.028967701,0.31756589,4.234106505,34.81663746,0.625258646,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
VAF,2023,0.066800255,-2.636912374,0,0.010579154,11.81989271,0.235611264,0.026327277,1.059310656,3.044522438,31.84631007,0.665980326,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
VAF,2017,0.048105664,-2.985054121,0,0.015726406,11.81693565,0.263525948,0.014797642,0.710178072,3.044522438,31.44778583,0.669417375,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
VAF,2016,0.106886032,-2.122951046,0,0.016874134,11.84457243,0.334125719,0.019933043,0.784782034,2.995732274,31.40634353,0.648419056,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
VAF,2020,0.014733759,-4.202770497,0,0.028205491,11.76870469,0.221803045,0.027786032,1.030523217,3.044522438,31.46395399,0.677835837,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
VAF,2019,0.022472284,-3.772743919,0,0.037179801,11.75747409,0.223668938,0.028105094,0.814127007,3.044522438,31.50748267,0.670475381,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
VAF,2022,0.049697831,-2.950818715,0,0.045017733,11.78725287,0.224261313,0.024205298,0.760755142,3.044522438,31.87592201,0.669067864,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
VAF,2021,0.013486652,-4.292476408,0,0.067880916,11.82387498,0.304979428,0.026144563,0.735729079,3.044522438,31.66593332,0.671257584,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
VAF,2018,0.011716583,-4.434964288,0,0.107290786,11.8051064,0.248212867,0.012498361,0.713353149,3.044522438,31.54911059,0.650158147,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
VBC,2018,0.077932358,-2.470777336,0,0.023904487,11.68695591,0.770344118,0.012680703,1.047492094,2.564949357,29.41419703,0.647440226,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
VBC,2023,0.053146165,-2.880098779,0,0.029085948,11.58901665,0.593455752,0.010490966,0.950528544,2.564949357,30.00746416,0.672772226,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
VBC,2019,0.030755066,-3.450462636,0,0.051503296,11.7012905,0.750388127,0.013318813,1.315002529,2.564949357,29.55869141,0.670645555,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
VBC,2016,0.015673318,-4.13999803,0,0.075395144,11.58004838,0.741720475,0.007144345,0.763697403,2.48490665,28.91066454,0.65742724,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
VBC,2022,0.018970513,-3.945716711,0,0.107870996,11.66226883,0.673139569,0.011202133,0.913859757,2.564949357,29.97726019,0.672208877,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
VBC,2020,0.01519145,-4.171714499,0,0.128202137,11.62663368,0.684651046,0.012771913,1.455239019,2.564949357,29.64466303,0.678125272,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
VBC,2021,0.008307585,-4.782243985,0,0.257438638,11.63753095,0.672344163,0.011738264,1.270948114,2.564949357,29.84826268,0.66897299,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
VBC,2017,0.03141989,-3.42839006,0,0.509768284,11.62315561,0.751257397,0.011374666,1.32838996,2.48490665,29.06830764,0.673353785,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
VC1,2018,0.012745674,-4.349735763,1,0.015100982,11.94721903,0.730380069,0.000988413,0.55284439,4.304065093,32.64948284,0.666630636,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
VC1,2019,0.041430355,-3.141428385,1,0.015961291,11.990259,0.765418992,0.005990903,0.470838439,4.317488114,32.91248804,0.680845384,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
VC1,2017,0.02041307,-3.870955622,1,0.036663408,11.91015215,0.704673781,0.00112134,0.649636534,4.276666119,32.57285203,0.679013879,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
VC1,2020,0.003007865,-5.803512303,0,0.070109537,11.93738731,0.723905774,0.005892923,0.933790735,4.317488114,32.999352,0.688885595,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
VC1,2016,0.001677538,-6.388749014,1,0.116508338,11.90270486,0.701341012,0.001438594,0.418489955,4.189654742,32.33691014,0.661413926,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
VC1,2023,0.02175932,-3.805713561,0,0.162265698,11.85098562,0.650739739,0.006818685,0.464855193,4.317488114,33.30491724,0.685502868,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
VC1,2022,0.089627526,-2.318191347,0,0.290090175,11.83126337,0.638435823,0.006450224,0.411160862,4.317488114,33.21632551,0.682868379,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
VC1,2021,0.054145304,-2.860417716,0,1.005364019,11.92131741,0.705187637,0.006046787,0.429339474,4.317488114,33.13744095,0.685159545,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
VC2,2023,0.435351032,-0.260051565,0,0,12.45276495,0.685325416,0.007405763,0.602322144,4.317488114,33.30491724,0.672485033,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
VC2,2020,0.018844583,-3.952505397,0,0.007466772,12.22305329,0.813672158,0.002058843,2.254270714,4.317488114,32.999352,0.670774149,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
VC2,2018,0.016740491,-4.073042657,1,0.050952248,12.35841417,0.867079075,0.002232192,0.983867939,4.304065093,32.64948284,0.659444391,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
VC2,2016,0.047702454,-2.993894694,1,0.30824467,12.40470087,0.884889569,0.003425523,0.821099318,4.189654742,32.33691014,0.653042265,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
